,PublishDate,Tweets,CleanedTweet
3933,2020-02-03 23:50:00+00:00,China virus death toll rises to 425: gov't http://bit.ly/37XiCbA #coronavirus,"['virus', 'death', 'toll']"
3934,2020-02-03 23:49:43+00:00,"January 2020: Worldwide: #CoronaVirus kills 213 people: global emergency declared, world comes together to fight a dangerous threat. Syria: Assad and Russia kill 216 civilians, including 104 children and 40 women: #YourSilenceIsKillingUs #Idlib","['people', 'emergency', 'world', 'threat', 'child', 'woman']"
3935,2020-02-03 23:48:07+00:00,"With over 17,000 confirmed cases of #coronavirus, it’s easy for false information to spread. We’re separating fact from fiction and providing the latest news about the virus. ","['case', 'information', 'fact', 'fiction', 'news', 'virus']"
3936,2020-02-03 23:47:37+00:00,"Chinese health officials are reporting 64 more coronavirus deaths, bringing the death toll to 426. 11 cases have been confirmed in the U.S. The WHO warns the outbreak could soon be large enough to be classified as a pandemic. @MolaReports has more https://cbsn.ws/37W2KpR","['health', 'report', 'death', 'death', 'toll', 'case']"
3937,2020-02-03 23:47:31+00:00,"(for clarity: no one is saying other vaccines, like a flu shot, will prevent coronavirus. it’s just that people in central virginia aren’t at risk of coronavirus but they could die of the flu. worry about real things &amp; take real steps to prevent them.)","['clarity', 'vaccine', 'flu', 'shot', 'people', 'risk', 'flu', 'thing', 'step']"
3938,2020-02-03 23:47:12+00:00,1/4 #PHAC is working closely with @CanadaFP to bring Canadians safely home from #Wuhan #China. #2019nCoV #coronavirus,"['work', 'home']"
3939,2020-02-03 23:46:57+00:00,"NEW: States struggle to carry out strict Trump administration quarantine for travelers from China to control coronavirus spread. States received no advance notice. ""Where are we supposed to put these people?"" https://wapo.st/2ShwlU6 via @bylenasun @loriara @aolivo &amp; me","['state', 'administration', 'traveler', 'state', 'notice', 'people']"
3940,2020-02-03 23:46:45+00:00,Cant get corona virus if I can’t see it,['virus']
3941,2020-02-03 23:45:18+00:00,This is incredible work by @muyixiao @shenlulushen @yemingphoto @bessiedujia @NancyYunTang &amp; @milesgoscha chronicling Chinese media coverage of the coronavirus:,['work']
3942,2020-02-03 23:44:52+00:00,"This is appalling. Why is the PPTA meddling in Australian politics? I thought their job was to advocate for their members who will be working hard welcoming students back to school, issues like families not being able to afford uniforms and NZ’s response to coronavirus? ","['job', 'advocate', 'member', 'work', 'student', 'school', 'issue', 'family', 'response']"
3943,2020-02-03 23:44:22+00:00,"NOW AVAILABLE: Coronavirus Stickers!! Help me ""spread"" the Coronavirus around by purchasing a sticker or sharing this tweet! I only ordered 50 and I will NOT restock! These stickers have a clear background, so all that you'll see is the image itself! https://www.etsy.com/PixelatedScienceCo/listing/761973696/sticker-corona-virus?utm_source=Copy&amp;utm_medium=ListingManager&amp;utm_campaign=Share&amp;utm_term=so.lmsm&amp;share_time=1580773283909","['stickers', 'help', 'purchase', 'share', 'order', 'restock', 'background', 'image']"
3944,2020-02-03 23:44:08+00:00,"""Coronavirus: Death toll jumps to over 425 as outbreak spreads to more countries"" #coronaviruse #Cononavirus","['death', 'toll', 'country', 'coronaviruse']"
3945,2020-02-03 23:43:59+00:00,China's aggression into the world is too obvious to be ignored. It's handling of the spread of coronavirus again tells the world it'd suppress information flow on the cost of life &amp; safety of people in the whole world. It's time the Canadian gov stand up to protect its people.,"['aggression', 'world', 'world', 'suppress', 'information', 'cost', 'life', 'safety', 'people', 'world', 'time', 'people']"
3946,2020-02-03 23:43:38+00:00,"stop worrying about coronavirus. wash your hands, get a flu shot, and vaccinate your kids. ","['hand', 'flu', 'shot', 'kid']"
3947,2020-02-03 23:42:11+00:00,"Central China's Hubei Province, the epicenter of the #coronavirus outbreak, reported 2,345 new cases of the infection on Monday, bringing the total number of confirmed cases to 13,522 in the province. more: https://bit.ly/36KstQQ","['report', 'case', 'infection', 'number', 'case']"
3948,2020-02-03 23:41:50+00:00,Time to roll out of bed and face that corona virus like a college student. Good day!,"['time', 'bed', 'face', 'virus', 'college', 'student', 'day']"
3949,2020-02-03 23:41:34+00:00,The coronavirus has not taken a back seat to anyone. FOX NEWS CHANNEL has announced the US total confirmed cases has moved to 11. And of course the cases in China has increased with no end in sight until a serum is developed,"['seat', 'news', 'case', 'case', 'increase', 'end', 'sight', 'serum']"
3950,2020-02-03 23:40:56+00:00,State officials say stringent new travel restrictions ordered by the Trump admin in response to the coronavirus came on Friday with no advanced notice and little planning https://www.washingtonpost.com/health/2020/02/03/coronavirus-airport-quarantine/,"['state', 'travel', 'restriction', 'order', 'response', 'notice', 'planning']"
3951,2020-02-03 23:40:53+00:00,"Jake Maderazo: ""I am beginning to seriously doubt the daily updates on novel coronavirus cases being given by China’s National Health Commission. The numbers just don’t seem to tally."" #SharpEdges","['doubt', 'update', 'case', 'health', 'number', 'sharpedges']"
3952,2020-02-02 23:57:33+00:00,Several Americans trapped in Wuhan told TIME they had made repeated calls to the U.S. Embassy in Beijing but only got recorded messages pointing them to out-of-date website posts.#coronavirus.,"['trap', 'time', 'repeat', 'call', 'embassy', 'record', 'message', 'point', 'date', 'website']"
3953,2020-02-02 23:57:05+00:00,"Two kinds of contagion are intersecting with the coronavirus. @alexismadrigal explains how misinformation about the contagious disease is spreading, along with panic and fear:","['contagion', 'misinformation', 'panic', 'fear']"
3954,2020-02-02 23:56:15+00:00,fast and furious series went from racing and stealing cars to trying to stop the coronavirus,"['race', 'car']"
3955,2020-02-02 23:56:03+00:00,Formula E postpones China race because of coronavirus concern http://dlvr.it/RPG0YD,"['race', 'concern']"
3956,2020-02-02 23:55:17+00:00,Just STOP! #China #Asia #ShutDown #WetMeatMarket #BanDogCatMeatTrade Take proper action! #CleanUp #AdoptHygieneStandards #CoronaVirus .@xcyale .@CHPAMS .@WHO .@DrTedros .@CECCgov .@ReutersChina .@USCC_GOV,"['wetmeatmarket', 'action', 'adopthygienestandard']"
3957,2020-02-02 23:55:09+00:00, Guardian Circle It's like setting up a private 911. Be prepared. Free. Download http://guardiancircle.com #coronavirus #earthquake,"['circle', 'set', 'earthquake']"
3958,2020-02-02 23:54:30+00:00,"BREAKING: #coronavirus cases surpass 17K. Death toll rises to 361, according to China health authorities. Expect a big sell-off when China's markets re-open today after the long Lunar New Year holiday @quicktake #CoronavirusOutbreak","['case', 'death', 'toll', 'health', 'market', 'today', 'year', 'holiday']"
3959,2020-02-02 23:54:08+00:00,has anyone tried lime wedges on coronavirus?,[]
3960,2020-02-02 23:53:22+00:00,"As coronavirus spread in critical early weeks, Chinese officials failed to raise the alarm - The Washington Post Early missteps and state secrecy in China probably allowed the coronavirus to spread farther and faster ","['week', 'state']"
3961,2020-02-02 23:52:25+00:00,Latest coronavirus case in US confirmed as killer bug continues to spread across entire country,"['case', 'killer', 'bug', 'country']"
3962,2020-02-02 23:52:08+00:00,"Fijian students stranded in Wuhan, China, because of the coronavirus outbreak will have to undergo quarantine procedures in China before their evacuation. #TimesNews #FijiNews #2019nCoV","['student', 'procedure', 'evacuation']"
3963,2020-02-02 23:52:08+00:00,Coronavirus is still less lethal than Communism,[]
3964,2020-02-02 23:51:50+00:00,China Daily briefing notes 17205 coronavirus cases and death toll at 361,"['briefing', 'case', 'death', 'toll']"
3965,2020-02-02 23:50:28+00:00,"CHINA SAYS CORONAVIRUS CASES RISE TO 17,205",['case']
3966,2020-02-02 23:48:55+00:00,"""We have, right now, a crisis with the coronavirus,"" said Joe Biden. ""This is no time for Donald Trump's record of hysteria and xenophobia — hysterical xenophobia — and fearmongering to lead the way instead of science."" https://www.nytimes.com/reuters/2020/02/01/world/asia/31reuters-usa-election-coronavirus.html","['crisis', 'time', 'record', 'way', 'science']"
3967,2020-02-02 23:47:56+00:00,"The latest strain of internet spread stupidity is the idea that people’s reaction to a (for now) incurable coronavirus that is inextricably linked to China is somehow racism against Chinese people. Yes, go around hugging sneezing Chinese people all to prove you’re not racist ","['internet', 'stupidity', 'idea', 'people', 'reaction', 'racism', 'people', 'people']"
3968,2020-02-02 23:46:56+00:00,THREAD: Follow this thread for global updates on the novel coronavirus http://www.cnn.ph,['update']
3969,2020-02-02 23:46:21+00:00,"Coronavirus latest: Death in the Philippines, more countries restrict China travel - The - The Washington Post ","['death', 'country', 'travel']"
3970,2020-02-02 23:45:56+00:00,Long queues reported at various entrances of the university amidst the Corona Virus prevention. Video by Luis Chua at the North Gate - Henry Sy Sr. Hall #ARCHNews,"['report', 'entrance', 'university', 'virus']"
3971,2020-02-02 23:45:00+00:00," #Wuhan #coronavirus likely to become a #pandemic, per many top infectious disease experts. Dr. Anthony Fauci: “It’s very, very transmissible, and it almost certainly is going to be a pandemic."" Experts can't yet predict how many will die. #2019nCoV","['expert', 'expert']"
3972,2020-02-02 23:44:46+00:00,"Bloomberg SCOOP on #coronavirus impact: Chinese oil demand said to have dropped by about three million barrels a day, or 20% of total consumption. China is the world’s largest oil importer, w/ outsized impact on the global energy mkt @business @quicktake","['impact', 'oil', 'demand', 'day', 'consumption', 'world', 'oil', 'impact', 'energy']"
3973,2020-02-02 23:43:38+00:00,"NEW: Chinese city of Chongqing reports 1 new death from coronavirus, raising death toll to 362. Others in serious and critical condition ","['city', 'report', 'death', 'death', 'toll', 'condition']"
3974,2020-02-02 23:43:08+00:00,"#WuhanVirus Update Feb 2, 2020 Data Trends Indicate the #CoronaVirus Will Soon Overwhelm Many New Cities Across China. We Made a Quick Video To Explain How We Came to This Conclusion &amp; Where It's Likely to Get Bad Next. Link: https://www.youtube.com/watch?v=m5VqT5iHTN4","['update', 'trend', 'cities', 'conclusion']"
3975,2020-02-02 23:42:31+00:00,"Friends, perhaps we should ease up on the #OustDuterte and #OustLeni campaigns on social media this week or, at least, until we get a firmer handle on this coronavirus, huh? Or is this health crisis too valuable an opportunity to pass up to advance our partisan political agenda?","['friend', 'ease', 'campaign', 'week', 'health', 'crisis', 'opportunity', 'agenda']"
3976,2020-02-02 23:42:23+00:00,"When some applaud China for building a hospital in Wuhan within a week, locals show the interior where doorlocks are only accessible from outside and food provided through a hole. PLA has taken over the facility. Sounds like concentration camp to me #coronavirus #ChinaCoronaVirus","['hospital', 'week', 'food', 'facility', 'concentration', 'camp']"
3977,2020-02-02 23:41:01+00:00,"The simpsons 1989 cartoon movie, disturbing predictions... :The Corona Virus :Kobe Bryant’s death :Amazon Forest Fire :The fall of the twin towers ","['movie', 'prediction', 'virus', 'death', 'fire']"
3978,2020-02-02 23:40:44+00:00,You’re about a week behind every other country in the world. Except for calling Canadians worried about coronavirus “racist” — you’re a world leader at that.,"['week', 'country', 'world', 'call', 'world', 'leader']"
3979,2020-02-02 23:40:42+00:00,"In below thread, @WHO attempts to tackle some of the most common misconceptions around #nCoV2019 amid what it has described as an ""infodemic"" about the novel coronavirus ",['misconception']
3980,2020-02-02 23:40:14+00:00,"Central China's #Hubei Province, the epicenter of the #coronavirus outbreak, reported 2,103 new cases of the infection on Sunday, bringing the total number of confirmed cases to 11,177 in the province more: https://bit.ly/36KstQQ","['report', 'case', 'infection', 'number', 'case']"
3981,2020-02-02 23:40:00+00:00,"U.S. health officials over the weekend confirmed an eighth case of the fast-spreading #coronavirus in the United States, this time in Massachusetts https://reut.rs/2S8zx4l","['health', 'weekend', 'case', 'states', 'time']"
3982,2020-02-02 23:40:00+00:00,"#China builds 25,000-square-meter #Huoshenshan Hospital for #coronavirus patients IN DAYS MORE: https://on.rt.com/aa9x","['meter', 'hospital', 'days']"
3983,2020-02-02 23:39:24+00:00,"During a breakfast banquet at his home in #Mogadishu, FM Ahmed Isse Awad assures Ambassador Qin Jian that #Somalia stands with the government &amp; people of #China at this difficult time in the confront of the #coronavirus. https://www.facebook.com/MofaSomalia/posts/615746219003753/ #Somali #Chinese #Wuhan #Hubei","['breakfast', 'home', 'government', 'people', 'time']"
3984,2020-02-02 23:38:40+00:00,Bill Gates & World Economic Forum ran Coronavirus Outbreak Simulation just 6 Weeks Before The Real Outbreak,"['world', 'simulation', 'week']"
3985,2020-02-02 23:37:08+00:00,I’ll be taking bets on whether or not the #coronavirus is contained by the time Mulan is released March 27th. I’d take the under. I’m thinking March 10th.,"['time', 'release']"
3986,2020-02-02 23:36:23+00:00,"Komai da ranarsa cocaine can kill coronavirus , where are the drug addicts? @najibyunu some business to deal with here","['cocaine', 'drug', 'business', 'deal']"
3987,2020-02-02 23:34:25+00:00,"At home & abroad, we’re working to do everything necessary to keep Canadians safe. During our meeting with the Incident Response Group this afternoon, we discussed the coronavirus &amp; our plans to bring Canadians home from the affected areas in China.","['home', 'work', 'meeting', 'incident', 'response', 'group', 'afternoon', 'plan', 'home', 'area']"
3988,2020-02-02 23:33:13+00:00,"""[As] the new coronavirus epidemic has grown beyond the point of containment, it is time to think about how best to mitigate its impacts.. Banning travel from China is unlikely to keep the new coronavirus out of ."" An expert's opinion @JenniferNuzzo https://www.washingtonpost.com/outlook/2020/02/03/fighting-coronoavirus-with-travel-bans-is-mistake/","['epidemic', 'point', 'containment', 'time', 'impact', 'travel', 'expert', 'opinion']"
3989,2020-02-02 23:33:00+00:00,"Today, Prime Minister Justin Trudeau convened the Incident Response Group for an update on the #coronavirus situation. ","['today', 'incident', 'response', 'group', 'update', 'situation']"
